Ticker,Equal,MinVar,MaxSharpe,MaxReturn,Sortino
GM.MX,0.3333333333333333,0.3333333333333333,0.40546183805043257,0.0,0.49038192908459655
META.MX,0.3333333333333333,0.3333333333333333,0.2543316540735705,0.0,0.21716485243178396
NVDA.MX,0.3333333333333333,0.3333333333333333,0.34020650787599693,1.0,0.29245321848361944
